convo_id,msg_count_5min,tokens_5min,avg_tokens_per_msg,model_tier,user_tier,total_cost_usd,msg_count_5min_norm,tokens_5min_norm,avg_tokens_per_msg_norm,model_tier_norm,user_tier_norm,user_query,query_category,retrieval_method,article_id,retrieval_time_sec,answer_success,user_rating,escalation,timestamp,conversation_duration_sec,knowledge_gap_flag,cost_per_message,query_complexity,day,month,weekday,hallucination_flag,answer_success_num,model_tier_enc,user_tier_enc,retrieval_method_enc,query_category_enc,query_complexity_enc,query_cluster,success_probability
AX243,11,2134,194.0,2,3,0.85,0.5,0.6918667144,0.1264646391,0.5,1.0,laptop not turning on,Software Help,AI,ART_57,1.52,Yes,2,No,2025-02-07,289,No,0.0773,High,7,2,Friday,No,1,1,2,0,5,0,1,0.7815872328810953
MU244,4,2239,559.75,3,3,1.34,0.1111111111,0.7294876388,0.3797310349,1.0,1.0,email not syncing,Operations,AI,ART_24,2.49,No,1,No,2025-05-10,161,Yes,0.335,High,10,5,Saturday,No,0,2,2,0,3,0,1,0.14762116870239095
HA245,16,942,58.875,1,3,0.19,0.7777777778,0.2647796489,0.03289629535,0.0,1.0,company travel policy,IT Support,Hybrid,ART_45,2.7,Yes,1,Yes,2025-06-25,110,No,0.0119,Medium,25,6,Wednesday,No,1,0,2,1,2,2,0,0.882984233404279
XM246,13,2215,170.3846154,3,3,1.33,0.6111111111,0.7208885704,0.1101119847,1.0,1.0,expense reimbursement process,Software Help,Search,ART_31,4.02,Yes,5,No,2025-06-18,276,No,0.1023,High,18,6,Wednesday,No,1,2,2,2,5,0,2,0.6555901091018221
DO247,9,1596,177.3333333,1,1,0.32,0.3888888889,0.4991042637,0.1149236778,0.0,0.0,vpn not connecting,HR Policy,Search,ART_80,1.22,Yes,1,No,2025-06-27,276,No,0.0356,Medium,27,6,Friday,Yes,1,0,0,2,1,2,3,0.8232106253377925
YM248,3,2031,677.0,1,1,0.41,0.05555555556,0.6549623791,0.4609216976,0.0,0.0,how to install company software,IT Support,Hybrid,ART_44,5.36,Yes,2,No,2025-05-10,294,No,0.1367,High,10,5,Saturday,Yes,1,0,0,1,2,0,1,0.8066847961951471
KH249,5,1079,215.8,1,1,0.22,0.1666666667,0.3138659979,0.1415602165,0.0,0.0,laptop not turning on,IT Support,Search,ART_17,2.21,Yes,4,No,2025-03-08,234,No,0.044,Medium,8,3,Saturday,No,1,0,0,2,2,2,3,0.7440892070580132
PG250,5,378,75.6,2,2,0.15,0.1666666667,0.06270154067,0.04447765002,0.5,0.5,vpn not connecting,IT Support,AI,ART_49,5.24,Yes,5,No,2025-01-25,206,No,0.03,Low,25,1,Saturday,No,1,1,1,0,2,1,3,0.9614824716761167
HO251,15,1776,118.4,3,2,1.07,0.7222222222,0.563597277,0.07411483864,1.0,0.5,vacation policy details,Finance,Search,ART_41,4.27,No,3,No,2025-03-26,30,Yes,0.0713,High,26,3,Wednesday,No,0,2,1,2,0,0,2,0.1747309315628728
JN252,11,612,55.63636364,1,2,0.12,0.5,0.1465424579,0.03065367673,0.0,0.5,reset my password,Operations,AI,ART_10,0.94,Yes,5,Yes,2025-03-03,92,No,0.0109,Low,3,3,Monday,No,1,0,1,0,3,1,3,0.8300268200031321
MI253,12,1445,120.4166667,1,1,0.29,0.5555555556,0.4450017915,0.07551129496,0.0,0.0,how to request leave,Software Help,Search,ART_55,3.95,Yes,2,No,2025-05-10,254,No,0.0242,Medium,10,5,Saturday,No,1,0,0,2,5,2,0,0.8167560743158968
YG254,15,1872,124.8,2,3,0.75,0.7222222222,0.5979935507,0.07854656778,0.5,1.0,company travel policy,Operations,Hybrid,ART_18,4.84,Yes,4,No,2025-05-26,167,No,0.05,High,26,5,Monday,No,1,1,2,1,3,0,2,0.5800949508382053
YR255,2,1444,722.0,2,3,0.58,0.0,0.444643497,0.4920822931,0.5,1.0,company travel policy,HR Policy,Hybrid,ART_29,5.24,Yes,4,No,2025-04-10,284,No,0.29,Medium,10,4,Thursday,No,1,1,2,1,1,2,3,0.9131418355020712
VK256,13,2547,195.9230769,2,1,1.02,0.6111111111,0.8398423504,0.1277962885,0.5,0.0,two factor authentication setup,Finance,AI,ART_71,5.12,Yes,4,No,2025-01-23,122,No,0.0785,High,23,1,Thursday,No,1,1,0,0,0,0,2,0.7781776046554644
JP257,2,470,235.0,2,2,0.19,0.0,0.09566463633,0.1548554039,0.5,0.5,two factor authentication setup,Finance,Search,ART_95,1.91,Yes,4,No,2025-05-19,105,No,0.095,Low,19,5,Monday,No,1,1,1,2,0,1,3,0.918690291704538
YP258,10,844,84.4,1,1,0.17,0.4444444444,0.2296667861,0.05057127758,0.0,0.0,how to request leave,Security,Search,ART_24,1.16,Yes,5,No,2025-06-12,87,No,0.017,Medium,12,6,Thursday,No,1,0,0,2,4,2,3,0.8178913815577254
FB259,12,2846,237.1666667,1,1,0.57,0.5555555556,0.9469724113,0.1563557289,0.0,0.0,vpn not connecting,Security,AI,ART_100,1.92,Yes,4,No,2025-02-28,60,No,0.0475,High,28,2,Friday,No,1,0,0,0,4,0,2,0.8565070372462862
ZP260,14,2526,180.4285714,1,1,0.51,0.6666666667,0.8323181655,0.1170669992,0.0,0.0,vpn not connecting,HR Policy,Hybrid,ART_72,4.0,Yes,2,No,2025-04-03,297,No,0.0364,High,3,4,Thursday,No,1,0,0,1,1,0,2,0.859152693789008
DT261,20,1380,69.0,3,1,0.83,1.0,0.4217126478,0.03990742934,1.0,0.0,vacation policy details,Operations,AI,ART_92,3.42,Yes,1,No,2025-01-23,78,No,0.0415,Medium,23,1,Thursday,Yes,1,2,0,0,3,2,0,0.9292488238894221
IU262,5,1736,347.2,1,2,0.35,0.1666666667,0.5492654962,0.2325491554,0.0,0.5,vpn not connecting,HR Policy,AI,ART_77,2.67,Yes,1,No,2025-03-27,232,No,0.07,High,27,3,Thursday,No,1,0,1,0,1,0,1,0.7800147189647706
IX263,2,2267,1133.5,3,1,1.36,0.0,0.7395198853,0.7770286277,1.0,0.0,reset my password,IT Support,AI,ART_3,2.38,Yes,2,No,2025-02-21,91,No,0.68,High,21,2,Friday,No,1,2,0,0,2,0,1,0.9169076142146306
MP264,10,523,52.3,1,3,0.1,0.4444444444,0.1146542458,0.02834338612,0.0,1.0,how to install company software,IT Support,Search,ART_26,0.8,Yes,1,No,2025-02-03,203,No,0.01,Low,3,2,Monday,Yes,1,0,2,2,2,1,3,0.8120529815878306
LX265,10,1426,142.6,2,2,0.57,0.4444444444,0.4381941956,0.09087231445,0.5,0.5,how to request leave,HR Policy,Search,ART_71,5.2,Yes,3,No,2025-06-28,286,No,0.057,Medium,28,6,Saturday,No,1,1,1,2,1,2,0,0.8221260762349586
DE266,5,1714,342.8,2,1,0.69,0.1666666667,0.5413830168,0.2295023416,0.5,0.0,vpn not connecting,Software Help,AI,ART_40,4.51,Yes,3,No,2025-03-31,252,No,0.138,High,31,3,Monday,No,1,1,0,0,5,0,1,0.797417346575256
AL267,13,2805,215.7692308,3,3,1.68,0.6111111111,0.9322823361,0.1415389101,1.0,1.0,how to request leave,HR Policy,AI,ART_32,3.74,No,2,No,2025-01-29,31,Yes,0.1292,High,29,1,Wednesday,No,0,2,2,0,1,0,2,0.1430862951806986
HJ268,17,991,58.29411765,1,3,0.2,0.8333333333,0.2823360803,0.03249405891,0.0,1.0,laptop not turning on,Finance,Hybrid,ART_33,3.08,Yes,4,Yes,2025-03-06,94,No,0.0118,Medium,6,3,Thursday,No,1,0,2,1,0,2,0,0.9024288880371921
TJ269,16,613,38.3125,1,1,0.12,0.7777777778,0.1469007524,0.01865763435,0.0,0.0,expense reimbursement process,Software Help,Search,ART_10,4.45,Yes,1,No,2025-02-11,98,No,0.0075,Low,11,2,Tuesday,No,1,0,0,2,5,1,0,0.8328371026582855
MF270,17,1825,107.3529412,1,2,0.37,0.8333333333,0.5811537083,0.06646521794,0.0,0.5,reset my password,HR Policy,Search,ART_19,4.87,Yes,5,No,2025-06-21,124,No,0.0218,High,21,6,Saturday,No,1,0,1,2,1,0,2,0.756794689081478
AJ271,9,1867,207.4444444,3,3,1.12,0.3888888889,0.5962020781,0.1357743479,1.0,1.0,reset my password,Security,Hybrid,ART_68,5.15,Yes,5,No,2025-01-17,73,No,0.1244,High,17,1,Friday,No,1,2,2,1,4,0,1,0.7768956998117943
AA272,18,1489,82.72222222,2,3,0.6,0.8888888889,0.4607667503,0.04940948748,0.5,1.0,vpn not connecting,IT Support,Search,ART_22,1.83,Yes,2,Yes,2025-06-03,30,No,0.0333,Medium,3,6,Tuesday,No,1,1,2,2,2,2,0,0.9392709450056625
KZ273,20,1066,53.3,3,3,0.64,1.0,0.3092081691,0.0290358438,1.0,1.0,vpn not connecting,Software Help,Hybrid,ART_9,3.69,Yes,3,No,2025-05-31,188,No,0.032,Medium,31,5,Saturday,No,1,2,2,1,5,2,0,0.9424916918427693
MC274,10,806,80.6,2,1,0.32,0.4444444444,0.2160515944,0.04793993841,0.5,0.0,how to request leave,Finance,AI,ART_38,1.24,Yes,5,No,2025-05-22,295,No,0.032,Medium,22,5,Thursday,No,1,1,0,0,0,2,0,0.8785510051731099
AD275,13,440,33.84615385,2,1,0.18,0.6111111111,0.08491580079,0.01556487866,0.5,0.0,how to install company software,Operations,Hybrid,ART_8,5.79,Yes,4,No,2025-05-17,20,No,0.0138,Low,17,5,Saturday,No,1,1,0,1,3,1,3,0.9049211214138349
VC276,3,1330,443.3333333,3,2,0.8,0.05555555556,0.4037979219,0.2991174202,1.0,0.5,expense reimbursement process,Operations,AI,ART_68,3.99,Yes,4,No,2025-01-17,43,No,0.2667,Medium,17,1,Friday,No,1,2,1,0,3,2,3,0.8030401996771579
ID277,12,1186,98.83333333,1,3,0.24,0.5555555556,0.3522035113,0.06056575007,0.0,1.0,how to request leave,Security,AI,ART_86,5.78,No,2,No,2025-05-10,54,Yes,0.02,Medium,10,5,Saturday,No,0,0,2,0,4,2,3,0.252750174283138
UW278,14,2853,203.7857143,2,1,1.14,0.6666666667,0.9494804729,0.1332408321,0.5,0.0,reset my password,Operations,AI,ART_89,2.08,Yes,3,No,2025-04-07,106,No,0.0814,High,7,4,Monday,No,1,1,0,0,3,0,2,0.8021659269189921
TA279,6,2914,485.6666667,2,3,1.17,0.2222222222,0.9713364386,0.3284314619,0.5,1.0,laptop not turning on,Software Help,AI,ART_84,5.92,Yes,2,No,2025-05-18,260,No,0.195,High,18,5,Sunday,No,1,1,2,0,5,0,1,0.5748586639314877
RI280,7,711,101.5714286,1,3,0.14,0.2777777778,0.1820136152,0.06246176514,0.0,1.0,laptop not turning on,Finance,Search,ART_20,5.83,Yes,4,No,2025-03-05,55,No,0.02,Low,5,3,Wednesday,No,1,0,2,2,0,1,3,0.9107125101032894
YN281,3,1523,507.6666667,3,3,0.91,0.05555555556,0.4729487639,0.3436655308,1.0,1.0,two factor authentication setup,Software Help,Hybrid,ART_6,2.3,Yes,2,No,2025-06-20,111,No,0.3033,Medium,20,6,Friday,No,1,2,2,1,5,2,3,0.8031696475849815
SY282,3,2519,839.6666667,3,2,1.51,0.05555555556,0.8298101039,0.5735614799,1.0,0.5,email not syncing,Operations,Search,ART_6,4.75,Yes,5,No,2025-06-06,195,No,0.5033,High,6,6,Friday,No,1,2,1,2,3,0,1,0.8369983199357436
UL283,14,2367,169.0714286,1,1,0.47,0.6666666667,0.7753493372,0.1092026584,0.0,0.0,reset my password,Software Help,AI,ART_92,5.31,Yes,3,No,2025-05-29,259,No,0.0336,High,29,5,Thursday,No,1,0,0,0,5,0,2,0.9064515270130782
JX284,11,2919,265.3636364,1,3,0.58,0.5,0.9731279111,0.175880937,0.0,1.0,company travel policy,Security,AI,ART_7,2.35,No,4,No,2025-01-11,245,Yes,0.0527,High,11,1,Saturday,No,0,0,2,0,4,0,1,0.14976389705486415
JV285,11,1050,95.45454545,2,1,0.42,0.5,0.3034754568,0.05822608246,0.5,0.0,company travel policy,Security,Hybrid,ART_39,3.89,Yes,2,No,2025-05-23,137,No,0.0382,Medium,23,5,Friday,No,1,1,0,1,4,2,3,0.7015849389043773
IO286,20,1474,73.7,1,3,0.29,1.0,0.4553923325,0.04316198043,0.0,1.0,company travel policy,Software Help,AI,ART_90,0.53,Yes,5,No,2025-02-26,288,No,0.0145,Medium,26,2,Wednesday,No,1,0,2,0,5,2,0,0.9730398319647827
AS287,4,1154,288.5,3,1,0.69,0.1111111111,0.3407380867,0.1919018897,1.0,0.0,company travel policy,HR Policy,Search,ART_2,3.87,Yes,5,No,2025-06-26,125,No,0.1725,Medium,26,6,Thursday,No,1,2,0,2,1,2,3,0.8690636158490989
PV288,14,265,18.92857143,3,3,0.16,0.6666666667,0.02221426012,0.005235084175,1.0,1.0,reset my password,Finance,Search,ART_99,2.8,Yes,3,No,2025-01-29,287,No,0.0114,Low,29,1,Wednesday,No,1,2,2,2,0,1,0,0.9300865012782532
XD289,19,2078,109.3684211,2,2,0.83,0.9444444444,0.6718022214,0.06786085245,0.5,0.5,how to request leave,Finance,AI,ART_74,5.32,Yes,2,No,2025-04-30,219,No,0.0437,High,30,4,Wednesday,No,1,1,1,0,0,0,2,0.7998902361082092
GZ290,12,1857,154.75,2,3,0.74,0.5555555556,0.5926191329,0.09928567524,0.5,1.0,vpn not connecting,HR Policy,Hybrid,ART_63,1.81,Yes,3,No,2025-06-08,239,No,0.0617,High,8,6,Sunday,Yes,1,1,2,1,1,0,2,0.4165098566182561
XG291,19,1469,77.31578947,1,2,0.29,0.9444444444,0.4536008599,0.04566576161,0.0,0.5,how to request leave,Security,Hybrid,ART_30,2.15,No,3,No,2025-01-10,133,Yes,0.0153,Medium,10,1,Friday,No,0,0,1,1,4,2,0,0.24974396124758313
BX292,15,352,23.46666667,2,3,0.14,0.7222222222,0.0533858832,0.008377523067,0.5,1.0,email not syncing,Security,AI,ART_25,5.92,Yes,5,No,2025-03-09,155,No,0.0093,Low,9,3,Sunday,No,1,1,2,0,4,1,0,0.9540324176193751
AC293,6,2604,434.0,1,1,0.52,0.2222222222,0.8602651379,0.2926544818,0.0,0.0,company travel policy,Security,Hybrid,ART_44,3.32,Yes,3,No,2025-01-02,92,No,0.0867,High,2,1,Thursday,Yes,1,0,0,1,4,0,1,0.7791089476994015
RX294,9,1524,169.3333333,3,3,0.91,0.3888888889,0.4733070584,0.1093840164,1.0,1.0,how to install company software,HR Policy,Hybrid,ART_74,1.93,Yes,5,Yes,2025-02-28,108,No,0.1011,Medium,28,2,Friday,No,1,2,2,1,1,2,3,0.7824496434509378
MT295,15,1915,127.6666667,2,1,0.77,0.7222222222,0.613400215,0.08053161312,0.5,0.0,vacation policy details,HR Policy,Search,ART_47,2.28,Yes,1,No,2025-04-10,69,No,0.0513,High,10,4,Thursday,No,1,1,0,2,1,0,2,0.7779837599480867
RB296,4,2641,660.25,2,1,1.06,0.1111111111,0.8735220351,0.4493230315,0.5,0.0,vpn not connecting,Finance,AI,ART_95,5.28,Yes,2,No,2025-02-02,233,No,0.265,High,2,2,Sunday,No,1,1,0,0,0,0,1,0.8357376885543408
MX297,18,1588,88.22222222,1,1,0.32,0.8888888889,0.4962379076,0.05321800471,0.0,0.0,vacation policy details,Software Help,Hybrid,ART_13,2.22,Yes,4,No,2025-01-13,295,No,0.0178,Medium,13,1,Monday,No,1,0,0,1,5,2,0,0.9191692031247133
SZ298,2,1870,935.0,1,2,0.37,0.0,0.5972769617,0.6395757786,0.0,0.5,email not syncing,Security,AI,ART_94,5.69,No,4,No,2025-01-30,39,Yes,0.185,High,30,1,Thursday,No,0,0,1,0,4,0,1,0.10868552075962581
UH299,11,932,84.72727273,1,3,0.19,0.5,0.2611967037,0.0507979001,0.0,1.0,reset my password,Operations,Hybrid,ART_34,1.54,Yes,2,Yes,2025-01-08,86,No,0.0173,Medium,8,1,Wednesday,No,1,0,2,1,3,2,3,0.8781170655912736
WM300,5,1050,210.0,1,1,0.21,0.1666666667,0.3034754568,0.137543962,0.0,0.0,vacation policy details,Operations,Hybrid,ART_50,2.75,Yes,2,No,2025-04-11,192,No,0.042,Medium,11,4,Friday,No,1,0,0,1,3,2,3,0.7099002166090977
WN301,5,1999,399.8,1,2,0.4,0.1666666667,0.6434969545,0.2689724293,0.0,0.5,vpn not connecting,Finance,Hybrid,ART_10,2.24,Yes,4,No,2025-03-01,101,No,0.08,High,1,3,Saturday,No,1,0,1,1,0,0,1,0.7731644580641973
YW302,7,2032,290.2857143,2,2,0.81,0.2777777778,0.6553206736,0.1931384212,0.5,0.5,how to request leave,Operations,Hybrid,ART_70,4.69,Yes,2,No,2025-03-24,249,No,0.1157,High,24,3,Monday,No,1,1,1,1,3,0,1,0.5706800245046265
XB303,14,1621,115.7857143,2,1,0.65,0.6666666667,0.5080616267,0.07230455642,0.5,0.0,vacation policy details,Security,AI,ART_42,3.72,Yes,3,No,2025-02-23,298,No,0.0464,High,23,2,Sunday,No,1,1,0,0,4,0,2,0.9290892828973056
SH304,18,681,37.83333333,3,2,0.41,0.8888888889,0.1712647796,0.01832583171,1.0,0.5,company travel policy,Software Help,Hybrid,ART_6,4.24,Yes,1,No,2025-02-13,229,No,0.0228,Low,13,2,Thursday,No,1,2,1,1,5,1,0,0.8239906569273375
QV305,16,2745,171.5625,1,2,0.55,0.7777777778,0.910784665,0.11092762,0.0,0.5,vacation policy details,Finance,AI,ART_12,0.78,Yes,4,No,2025-02-01,254,No,0.0344,High,1,2,Saturday,Yes,1,0,1,0,0,0,2,0.8760503876322894
OK306,19,435,22.89473684,2,3,0.17,0.9444444444,0.0831243282,0.007981485868,0.5,1.0,laptop not turning on,Operations,Search,ART_8,2.77,Yes,5,No,2025-03-29,126,No,0.0089,Low,29,3,Saturday,No,1,1,2,2,3,1,0,0.90769273006497
FV307,16,1324,82.75,1,1,0.26,0.7777777778,0.4016481548,0.04942872242,0.0,0.0,reset my password,Security,Search,ART_89,1.13,Yes,3,No,2025-03-16,282,No,0.0162,Medium,16,3,Sunday,No,1,0,0,2,4,2,0,0.8831038085062324
VG308,7,1043,149.0,3,2,0.63,0.2777777778,0.3009673952,0.09530404359,1.0,0.5,vacation policy details,Operations,Search,ART_14,3.31,Yes,5,No,2025-05-04,287,No,0.09,Medium,4,5,Sunday,No,1,2,1,2,3,2,3,0.7056626405780583
BV309,16,1506,94.125,1,1,0.3,0.7777777778,0.4668577571,0.0573054285,0.0,0.0,how to install company software,Security,Hybrid,ART_31,2.21,Yes,4,No,2025-03-15,50,No,0.0188,Medium,15,3,Saturday,No,1,0,0,1,4,2,0,0.9226898649972209
RI310,5,1949,389.8,3,1,1.17,0.1666666667,0.6255822286,0.2620478525,1.0,0.0,laptop not turning on,HR Policy,AI,ART_82,3.71,Yes,4,No,2025-06-28,163,No,0.234,High,28,6,Saturday,No,1,2,0,0,1,0,1,0.7530289297866014
UF311,20,592,29.6,2,1,0.24,1.0,0.1393765675,0.01262459683,0.5,0.0,how to request leave,IT Support,Hybrid,ART_65,3.88,Yes,4,No,2025-04-19,182,No,0.012,Low,19,4,Saturday,No,1,1,0,1,2,1,0,0.7376206531972143
NT312,10,1133,113.3,1,1,0.23,0.4444444444,0.3332139018,0.07058330448,0.0,0.0,how to request leave,Security,Search,ART_57,4.78,Yes,2,No,2025-04-13,253,No,0.023,Medium,13,4,Sunday,No,1,0,0,2,4,2,3,0.7296103745071444
DY313,13,1981,152.3846154,1,3,0.4,0.6111111111,0.6370476532,0.0976477465,0.0,1.0,vpn not connecting,Security,Search,ART_72,1.84,No,4,No,2025-01-03,268,Yes,0.0308,High,3,1,Friday,No,0,0,2,2,4,0,2,0.1521545619086398
GU314,13,667,51.30769231,1,1,0.13,0.6111111111,0.1662486564,0.02765625504,0.0,0.0,two factor authentication setup,Finance,Hybrid,ART_18,4.83,Yes,5,No,2025-06-10,35,No,0.01,Low,10,6,Tuesday,No,1,0,0,1,0,1,3,0.7469621593823933
XR315,2,544,272.0,2,2,0.22,0.0,0.1221784307,0.180476338,0.5,0.5,how to install company software,Security,Search,ART_7,5.37,Yes,4,No,2025-06-21,36,No,0.11,Low,21,6,Saturday,No,1,1,1,2,4,1,3,0.9452503930137032
BF316,14,1380,98.57142857,2,3,0.55,0.6666666667,0.4217126478,0.06038439211,0.5,1.0,email not syncing,HR Policy,Search,ART_25,2.41,Yes,4,No,2025-06-18,217,No,0.0393,Medium,18,6,Wednesday,No,1,1,2,2,1,2,0,0.8263736107230308
CC317,7,1086,155.1428571,3,3,0.65,0.2777777778,0.3163740595,0.09955771218,1.0,1.0,two factor authentication setup,Software Help,Hybrid,ART_8,1.75,No,3,No,2025-04-19,274,Yes,0.0929,Medium,19,4,Saturday,No,0,2,2,1,5,2,3,0.258909843974237
UZ318,13,575,44.23076923,1,1,0.12,0.6111111111,0.1332855607,0.02275578532,0.0,0.0,laptop not turning on,HR Policy,Hybrid,ART_12,4.62,Yes,4,No,2025-01-28,235,No,0.0092,Low,28,1,Tuesday,No,1,0,0,1,1,1,0,0.7541347385719905
OZ319,16,2073,129.5625,2,2,0.83,0.7777777778,0.6700107488,0.08184439747,0.5,0.5,reset my password,Security,Hybrid,ART_63,5.72,No,3,No,2025-06-19,201,Yes,0.0519,High,19,6,Thursday,No,0,1,1,1,4,0,2,0.3891981019976962
KK320,2,2191,1095.5,1,1,0.44,0.0,0.712289502,0.7507152359,0.0,0.0,company travel policy,HR Policy,Search,ART_22,2.43,No,2,No,2025-05-12,48,Yes,0.22,High,12,5,Monday,No,0,0,0,2,1,0,1,0.08599379452158842
EQ321,16,2742,171.375,1,3,0.55,0.7777777778,0.9097097814,0.1107977841,0.0,1.0,laptop not turning on,Software Help,Search,ART_22,4.07,Yes,3,No,2025-05-02,75,No,0.0344,High,2,5,Friday,No,1,0,2,2,5,0,2,0.6444183890455634
KU322,5,1905,381.0,2,1,0.76,0.1666666667,0.6098172698,0.2559542249,0.5,0.0,company travel policy,Security,AI,ART_54,2.27,Yes,5,No,2025-05-18,78,No,0.152,High,18,5,Sunday,No,1,1,0,0,4,0,1,0.7113284527240217
QS323,10,1132,113.2,1,2,0.23,0.4444444444,0.3328556073,0.07051405871,0.0,0.5,company travel policy,IT Support,Hybrid,ART_24,4.46,Yes,4,No,2025-03-27,183,No,0.023,Medium,27,3,Thursday,Yes,1,0,1,1,2,2,3,0.5394576303295053
SX324,15,2687,179.1333333,1,1,0.54,0.7222222222,0.8900035829,0.1161701016,0.0,0.0,email not syncing,HR Policy,Search,ART_9,2.91,Yes,4,No,2025-01-08,82,No,0.036,High,8,1,Wednesday,No,1,0,0,2,1,0,2,0.7495864894112426
TA325,12,1675,139.5833333,2,1,0.67,0.5555555556,0.5274095306,0.08878340045,0.5,0.0,how to install company software,HR Policy,AI,ART_23,2.43,Yes,1,No,2025-05-20,68,No,0.0558,High,20,5,Tuesday,No,1,1,0,0,1,0,2,0.8227578564315465
QD326,16,1416,88.5,3,2,0.85,0.7777777778,0.4346112504,0.05341035406,1.0,0.5,how to install company software,Operations,Search,ART_74,1.26,Yes,3,No,2025-03-30,274,No,0.0531,Medium,30,3,Sunday,No,1,2,1,2,3,2,0,0.9133279289270496
ET327,11,717,65.18181818,3,2,0.43,0.5,0.1841633823,0.03726350003,1.0,0.5,laptop not turning on,Security,Hybrid,ART_4,0.85,Yes,4,No,2025-01-11,256,No,0.0391,Low,11,1,Saturday,No,1,2,1,1,4,1,0,0.7515145769483391
OY328,9,2928,325.3333333,3,3,1.76,0.3888888889,0.9763525618,0.2174074142,1.0,1.0,vpn not connecting,Operations,Hybrid,ART_82,4.3,Yes,5,No,2025-04-13,262,No,0.1956,High,13,4,Sunday,No,1,2,2,1,3,0,1,0.6415599184374443
WJ329,11,954,86.72727273,2,3,0.38,0.5,0.2690791831,0.05218281545,0.5,1.0,company travel policy,Operations,AI,ART_13,1.95,Yes,2,No,2025-05-06,62,No,0.0345,Medium,6,5,Tuesday,No,1,1,2,0,3,2,3,0.8551219413449961
KI330,20,1733,86.65,1,3,0.35,1.0,0.5481906127,0.05212930736,0.0,1.0,company travel policy,Software Help,Search,ART_16,0.9,Yes,1,No,2025-04-07,236,No,0.0175,High,7,4,Monday,Yes,1,0,2,2,5,0,2,0.8175956423660221
MB331,7,537,76.71428571,1,2,0.11,0.2777777778,0.119670369,0.04524924572,0.0,0.5,expense reimbursement process,HR Policy,AI,ART_8,4.18,Yes,1,No,2025-05-15,141,No,0.0157,Low,15,5,Thursday,No,1,0,1,0,1,1,3,0.9224311031917489
FQ332,16,2918,182.375,3,1,1.75,0.7777777778,0.9727696166,0.1184148186,1.0,0.0,laptop not turning on,Finance,AI,ART_88,2.23,Yes,3,No,2025-03-26,231,No,0.1094,High,26,3,Wednesday,No,1,2,0,0,0,0,2,0.8297276296198242
YI333,5,2919,583.8,1,3,0.58,0.1666666667,0.9731279111,0.396384642,0.0,1.0,reset my password,IT Support,AI,ART_34,1.37,No,2,No,2025-06-18,168,Yes,0.116,High,18,6,Wednesday,No,0,0,2,0,2,0,1,0.1206684969916849
DT334,8,2674,334.25,2,3,1.07,0.3333333333,0.8853457542,0.2235818285,0.5,1.0,how to request leave,HR Policy,AI,ART_8,1.52,Yes,4,Yes,2025-01-12,72,No,0.1338,High,12,1,Sunday,No,1,1,2,0,1,0,1,0.7127040094759832
TL335,17,918,54.0,2,1,0.37,0.8333333333,0.2561805804,0.02952056417,0.5,0.0,two factor authentication setup,Operations,Search,ART_31,3.57,Yes,5,No,2025-05-04,92,No,0.0218,Medium,4,5,Sunday,No,1,1,0,2,3,2,0,0.8159187292390905
AV336,20,2802,140.1,1,3,0.56,1.0,0.9312074525,0.08914117025,0.0,1.0,how to install company software,Operations,Hybrid,ART_64,5.29,Yes,1,No,2025-05-03,120,No,0.028,High,3,5,Saturday,No,1,0,2,1,3,0,2,0.8297073157698891
KM337,8,1419,177.375,2,3,0.57,0.3333333333,0.435686134,0.1149525302,0.5,1.0,how to install company software,Software Help,AI,ART_62,1.15,Yes,1,No,2025-05-17,280,No,0.0712,Medium,17,5,Saturday,Yes,1,1,2,0,5,2,3,0.8583525071895592
NK338,13,1015,78.07692308,1,3,0.2,0.6111111111,0.2909351487,0.04619281442,0.0,1.0,reset my password,IT Support,AI,ART_32,1.07,Yes,4,No,2025-06-10,211,No,0.0154,Medium,10,6,Tuesday,No,1,0,2,0,2,2,0,0.8256642281955656
VH339,12,2249,187.4166667,1,2,0.45,0.5555555556,0.733070584,0.1219059594,0.0,0.5,company travel policy,Security,Hybrid,ART_34,3.44,Yes,5,No,2025-04-05,129,No,0.0375,High,5,4,Saturday,No,1,0,1,1,4,0,2,0.7193789486532133
RL340,8,1627,203.375,3,2,0.98,0.3333333333,0.5102113938,0.1329564298,1.0,0.5,company travel policy,Finance,AI,ART_79,2.23,Yes,5,No,2025-05-04,37,No,0.1225,High,4,5,Sunday,No,1,2,1,0,0,0,1,0.7225101274676169
RB341,3,1264,421.3333333,1,1,0.25,0.05555555556,0.3801504837,0.2838833513,0.0,0.0,vacation policy details,Finance,Hybrid,ART_50,2.17,No,1,No,2025-01-23,248,Yes,0.0833,Medium,23,1,Thursday,No,0,0,0,1,0,2,3,0.2297970582949126
PQ342,11,273,24.81818182,3,1,0.16,0.5,0.02508061627,0.00931339011,1.0,0.0,email not syncing,Software Help,Search,ART_62,2.22,Yes,3,No,2025-05-30,184,No,0.0145,Low,30,5,Friday,No,1,2,0,2,5,1,0,0.9730932208102729
KH343,9,2386,265.1111111,3,1,1.43,0.3888888889,0.782156933,0.175706074,1.0,0.0,expense reimbursement process,Security,AI,ART_82,3.71,Yes,2,No,2025-03-16,287,No,0.1589,High,16,3,Sunday,No,1,2,0,0,4,0,1,0.8687854832364268
